image_id direction image_path processed left_top_x left_top_y right_top_x right_top_y left_middle_x left_middle_y right_middle_x right_middle_y left_bottom_x left_bottom_y right_bottom_x right_bottom_y update_at
873 left images/left_resize/279220160720_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
874 left images/left_resize/279320160518_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
875 left images/left_resize/279320161130_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
876 left images/left_resize/279420160518_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
877 left images/left_resize/279520160330_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
878 left images/left_resize/279720160413_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
879 left images/left_resize/279720161130_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
880 left images/left_resize/279820160504_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
881 left images/left_resize/279920160113_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
882 left images/left_resize/279920160907_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
883 left images/left_resize/280020161109_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
884 left images/left_resize/280120160224_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
885 left images/left_resize/280120160302_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
886 left images/left_resize/280120160511_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
887 left images/left_resize/280220160907_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
888 left images/left_resize/280620160302_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
889 left images/left_resize/280620160413_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
890 left images/left_resize/280620161026_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
891 left images/left_resize/280620161116_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
892 left images/left_resize/280720161207_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
893 left images/left_resize/280920160127_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
894 left images/left_resize/281020160127_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
895 left images/left_resize/281020160803_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
896 left images/left_resize/281120160803_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
897 left images/left_resize/281220160803_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
898 left images/left_resize/281220161019_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
899 left images/left_resize/281520161005_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
900 left images/left_resize/281620160120_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
901 left images/left_resize/281620161026_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
902 left images/left_resize/281820160727_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
903 left images/left_resize/281820160826_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
904 left images/left_resize/281920161109_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
905 left images/left_resize/282120160217_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
906 left images/left_resize/282120160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
907 left images/left_resize/282120160727_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
908 left images/left_resize/282220160504_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
909 left images/left_resize/282220160511_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
910 left images/left_resize/282220160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
911 left images/left_resize/282320160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
912 left images/left_resize/282320161102_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
913 left images/left_resize/282420160210_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
914 left images/left_resize/282720160330_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
915 left images/left_resize/282920160316_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
916 left images/left_resize/282920160330_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
917 left images/left_resize/283020160330_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
918 left images/left_resize/283020160427_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
919 left images/left_resize/283020160622_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
920 left images/left_resize/283720160824_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
921 left images/left_resize/284020161109_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
922 left images/left_resize/284320160914_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
923 left images/left_resize/284320160921_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
924 left images/left_resize/284720151223_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
925 left images/left_resize/285120160504_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
926 left images/left_resize/285120160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
927 left images/left_resize/285120160817_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
928 left images/left_resize/285520160120_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
929 left images/left_resize/285520160330_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
930 left images/left_resize/285620160127_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
931 left images/left_resize/285620160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
932 left images/left_resize/285720161019_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
933 left images/left_resize/285920160224_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
934 left images/left_resize/285920161012_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
935 left images/left_resize/286120160831_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
936 left images/left_resize/286620161130_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
937 left images/left_resize/286720160511_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
938 left images/left_resize/286920160706_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
939 left images/left_resize/287020161207_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
940 left images/left_resize/287120160817_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
941 left images/left_resize/287320160608_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
942 left images/left_resize/287320161005_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
943 left images/left_resize/287520160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
944 left images/left_resize/287620160325_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
945 left images/left_resize/287820160622_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
946 left images/left_resize/288020160113_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
947 left images/left_resize/288120160706_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
948 left images/left_resize/288220160504_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
949 left images/left_resize/288320160302_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
950 left images/left_resize/288420160706_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
951 left images/left_resize/288920160608_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
952 left images/left_resize/289220160323_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
953 left images/left_resize/289420160318_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
954 left images/left_resize/289420161026_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
955 left images/left_resize/289620160302_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
956 left images/left_resize/289720160323_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
957 left images/left_resize/289820160706_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
958 left images/left_resize/289920160406_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
959 left images/left_resize/289920160810_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
960 left images/left_resize/289920161019_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
961 left images/left_resize/290020160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
962 left images/left_resize/290120160706_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
963 left images/left_resize/290520160622_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
964 left images/left_resize/290520160810_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
965 left images/left_resize/290620160127_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
966 left images/left_resize/290620160323_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
967 left images/left_resize/290620160817_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
968 left images/left_resize/290720160720_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
969 left images/left_resize/290720161102_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
970 left images/left_resize/290820160113_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
971 left images/left_resize/290820160127_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
972 left images/left_resize/290820160511_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
973 left images/left_resize/291120160928_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
974 left images/left_resize/291420160309_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
975 left images/left_resize/291520160615_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
976 left images/left_resize/291720160608_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
977 left images/left_resize/291820160914_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
978 left images/left_resize/291920160309_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
979 left images/left_resize/291920160622_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
980 left images/left_resize/291920160629_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
981 left images/left_resize/292320160420_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
982 left images/left_resize/292420160302_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
983 left images/left_resize/292520160622_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
984 left images/left_resize/293020160831_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
985 left images/left_resize/293120160803_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
986 left images/left_resize/293220160615_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
987 left images/left_resize/293320160406_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
988 left images/left_resize/293320160921_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
989 left images/left_resize/293520160817_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
990 left images/left_resize/293820160615_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
991 left images/left_resize/293920160601_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
992 left images/left_resize/293920161109_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
993 left images/left_resize/294020160525_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
994 left images/left_resize/294420160803_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
995 left images/left_resize/294620160427_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
996 left images/left_resize/294620160727_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
997 left images/left_resize/295120160427_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
998 left images/left_resize/295320160127_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
999 left images/left_resize/295320161123_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
1000 left images/left_resize/295520160217_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
1001 left images/left_resize/295520160427_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
1002 left images/left_resize/295520161123_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
1003 left images/left_resize/295820160427_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
1004 left images/left_resize/295820161130_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
1005 left images/left_resize/296020160622_l_300_400.jpg 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
